obsTime,DSTKyoto.dst,DSTKyoto.ist,DSTKyoto.est,DSTKyoto_MagCNN.dst,DSTKyoto_MagCNN.ist,DSTKyoto_MagCNN.est
2024-07-29 17:00:00,4,2.39111,1.60889,-8.10455,-0.164138,-7.94041
2024-07-29 18:00:00,1,1.46341,-0.463414,-5.6448,0.529104,-6.1739
2024-07-29 19:00:00,-2,0.607633,-2.60763,-7.26142,-0.0134182,-7.248
2024-07-29 20:00:00,-3,0.370869,-3.37087,-10.0152,-0.827832,-9.18737
2024-07-29 21:00:00,-2,0.703877,-2.70388,-9.64517,-0.677211,-8.96796
2024-07-29 22:00:00,-3,0.407452,-3.40745,-12.9015,-1.63159,-11.2699
2024-07-29 23:00:00,-1,1.01745,-2.01745,-14.8586,-2.14371,-12.7149
2024-07-30 00:00:00,22,7.76252,14.2375,-14.8309,-2.07121,-12.7597
2024-07-30 01:00:00,32,10.2573,21.7427,-3.84037,1.19777,-5.03814
2024-07-30 02:00:00,28,8.69561,19.3044,9.0503,4.80623,4.24407
2024-07-30 03:00:00,6,2.08807,3.91193,12.3715,5.46601,6.90549
2024-07-30 04:00:00,-6,-1.1375,-4.8625,-21.9711,-4.85964,-17.1115
2024-07-30 05:00:00,-4,-0.233157,-3.76684,-38.8373,-9.29499,-29.5423
2024-07-30 06:00:00,-16,-3.67212,-12.3279,-41.9911,-9.71515,-32.276
2024-07-30 07:00:00,-17,-3.67257,-13.3274,-49.1644,-11.5267,-37.6377
2024-07-30 08:00:00,-20,-4.3947,-15.6053,-51.0604,-11.7637,-39.2967
2024-07-30 09:00:00,-28,-6.59086,-21.4091,-50.9429,-11.5004,-39.4425
2024-07-30 10:00:00,-24,-5.16021,-18.8398,-43.0172,-9.01128,-34.0059
2024-07-30 11:00:00,-29,-6.57098,-22.429,-42.9089,-9.00985,-33.8991
2024-07-30 12:00:00,-16,-2.57946,-13.4205,-41.6181,-8.59678,-33.0213
2024-07-30 13:00:00,-19,-3.61387,-15.3861,-38.6054,-7.69262,-30.9128
2024-07-30 14:00:00,-18,-3.29274,-14.7073,-38.2971,-7.6292,-30.6679
2024-07-30 15:00:00,-17,-2.99947,-14.0005,-33.9427,-6.34527,-27.5974
2024-07-30 16:00:00,-23,-4.77709,-18.2229,-29.2167,-5.02364,-24.1931
2024-07-30 17:00:00,-19,-3.48129,-15.5187,-31.3905,-5.77275,-25.6178
2024-07-30 18:00:00,-16,-2.61922,-13.3808,-31.5782,-5.82882,-25.7494
2024-07-30 19:00:00,-16,-2.67005,-13.3299,-30.1852,-5.41954,-24.7657
2024-07-30 20:00:00,-17,-2.97785,-14.0221,-29.6063,-5.27522,-24.3311
2024-07-30 21:00:00,-21,-4.14064,-16.8594,-26.9904,-4.52394,-22.4665
2024-07-30 22:00:00,-22,-4.35052,-17.6495,-24.5294,-3.85574,-20.6737
2024-07-30 23:00:00,-23,-4.58633,-18.4137,-24.3635,-3.87663,-20.4869
2024-07-31 00:00:00,-18,-3.05864,-14.9414,-23.9868,-3.80083,-20.186
2024-07-31 01:00:00,-16,-2.52936,-13.4706,-21.335,-3.04769,-18.2873
2024-07-31 02:00:00,-9,-0.517843,-8.48216,-21.1736,-3.06738,-18.1062
2024-07-31 03:00:00,-10,-0.963968,-9.03603,-20.5967,-2.93279,-17.6639
2024-07-31 04:00:00,-11,-1.30412,-9.69588,-18.008,-2.20343,-15.8046
2024-07-31 05:00:00,-10,-1.0222,-8.9778,-17.6408,-2.16488,-15.4759
2024-07-31 06:00:00,-15,-2.52869,-12.4713,-18.8926,-2.57563,-16.317
2024-07-31 07:00:00,-16,-2.74737,-13.2526,-18.5924,-2.48992,-16.1025
2024-07-31 08:00:00,-14,-2.11283,-11.8872,-19.509,-2.77498,-16.734
2024-07-31 09:00:00,-12,-1.5387,-10.4613,-18.4346,-2.45191,-15.9827
2024-07-31 10:00:00,-11,-1.2823,-9.7177,-16.2541,-1.83128,-14.4228
2024-07-31 11:00:00,-10,-1.02055,-8.97945,-17.5813,-2.27447,-15.3068
2024-07-31 12:00:00,-2,1.30122,-3.30122,-15.9538,-1.79461,-14.1592
2024-07-31 13:00:00,0,1.7197,-1.7197,-13.3249,-1.0574,-12.2675
2024-07-31 14:00:00,8,3.96155,4.03845,-11.792,-0.675007,-11.117
2024-07-31 15:00:00,19,6.98297,12.017,-5.33696,1.16261,-6.49957
2024-07-31 16:00:00,11,4.30512,6.69488,3.74861,3.67936,0.069246
2024-07-31 17:00:00,9,3.70304,5.29696,-5.34321,0.750026,-6.09324
2024-07-31 18:00:00,13,4.86789,8.13211,-5.45145,0.765422,-6.21687
2024-07-31 19:00:00,0,0.929706,-0.929706,-4.40207,1.06232,-5.46439
2024-07-31 20:00:00,-18,-4.18803,-13.812,-12.6867,-1.41792,-11.2688
2024-07-31 21:00:00,-25,-5.85101,-19.149,-20.9191,-3.71233,-17.2068
2024-07-31 22:00:00,-22,-4.66388,-17.3361,-24.5429,-4.5789,-19.964
2024-07-31 23:00:00,-11,-1.31952,-9.68048,-16.0603,-1.92276,-14.1375
2024-08-01 00:00:00,-21,-4.38793,-16.6121,-13.7375,-1.31587,-12.4216
2024-08-01 01:00:00,-18,-3.33337,-14.6666,-23.3583,-4.20371,-19.1546
2024-08-01 02:00:00,-20,-3.90107,-16.0989,-24.7836,-4.45774,-20.3259
2024-08-01 03:00:00,-16,-2.65507,-13.3449,-21.7914,-3.4812,-18.3102
2024-08-01 04:00:00,-13,-1.80522,-11.1948,-18.2459,-2.43957,-15.8063
2024-08-01 05:00:00,-27,-5.98506,-21.0149,-11.5154,-0.509693,-11.0057
2024-08-01 06:00:00,-34,-7.7964,-26.2036,-17.8181,-2.50772,-15.3104
2024-08-01 07:00:00,-27,-5.49521,-21.5048,-24.358,-4.37209,-19.9859
2024-08-01 08:00:00,-17,-2.55847,-14.4415,-23.5649,-3.99861,-19.5663
2024-08-01 09:00:00,-5,0.816872,-5.81687,-20.239,-2.97471,-17.2643
2024-08-01 10:00:00,-9,-0.637651,-8.36235,-15.5123,-1.61429,-13.898
2024-08-01 11:00:00,-13,-1.85685,-11.1431,-15.3536,-1.66006,-13.6935
2024-08-01 12:00:00,-9,-0.642293,-8.35771,-12.4906,-0.855006,-11.6356
2024-08-01 13:00:00,-8,-0.42247,-7.57753,-10.711,-0.406997,-10.304
2024-08-01 14:00:00,-9,-0.770694,-8.22931,-12.1509,-0.902561,-11.2483
2024-08-01 15:00:00,-7,-0.193203,-6.8068,-11.135,-0.61516,-10.5198
2024-08-01 16:00:00,-5,0.344004,-5.344,-8.47212,0.133687,-8.60581
2024-08-01 17:00:00,1,2.04557,-1.04557,-8.76494,-0.0253759,-8.73956
2024-08-01 18:00:00,3,2.48458,0.515419,-1.45131,2.09638,-3.54769
2024-08-01 19:00:00,5,2.96202,2.03798,-3.28693,1.39147,-4.6784
2024-08-01 20:00:00,2,1.97392,0.0260753,-0.158527,2.26957,-2.42809
2024-08-01 21:00:00,-2,0.788308,-2.78831,2.26872,2.88599,-0.61727
2024-08-01 22:00:00,-5,-0.0434682,-4.95653,-0.844649,1.86556,-2.71021
2024-08-01 23:00:00,-3,0.61129,-3.61129,-5.1319,0.60023,-5.73213
2024-08-02 00:00:00,2,2.06917,-0.0691746,-1.64841,1.68641,-3.33482
2024-08-02 01:00:00,6,3.14745,2.85255,4.51304,3.44701,1.06603
2024-08-02 02:00:00,6,3.02715,2.97285,4.7633,3.37664,1.38666
2024-08-02 03:00:00,6,2.96548,3.03452,2.18242,2.54219,-0.359774
2024-08-02 04:00:00,7,3.21644,3.78356,-0.308928,1.80709,-2.11602
2024-08-02 05:00:00,5,2.57389,2.42611,-1.72333,1.41897,-3.1423
2024-08-02 06:00:00,6,2.87015,3.12985,0.0841489,1.97836,-1.89421
2024-08-02 07:00:00,3,1.95416,1.04584,-0.79103,1.69139,-2.48242
2024-08-02 08:00:00,3,1.98873,1.01127,-4.43251,0.620296,-5.05281
2024-08-02 09:00:00,3,1.99358,1.00642,-5.30226,0.428149,-5.73041
2024-08-02 10:00:00,1,1.40268,-0.402682,-4.82152,0.608518,-5.43004
2024-08-02 11:00:00,-1,0.847604,-1.8476,-5.55051,0.40255,-5.95306
2024-08-02 12:00:00,-6,-0.576135,-5.42386,-6.1508,0.246157,-6.39696
2024-08-02 13:00:00,-12,-2.22747,-9.77253,-6.00699,0.309633,-6.31662
2024-08-02 14:00:00,-15,-2.9447,-12.0553,-5.82218,0.371656,-6.19384
2024-08-02 15:00:00,-15,-2.80642,-12.1936,-6.52073,0.167411,-6.68814
2024-08-02 16:00:00,-11,-1.55015,-9.44985,-6.89469,0.0721932,-6.96688
2024-08-02 17:00:00,-10,-1.27653,-8.72347,-8.77619,-0.468497,-8.30769
2024-08-02 18:00:00,-7,-0.401547,-6.59845,-9.61724,-0.673747,-8.94349
2024-08-02 19:00:00,-3,0.724852,-3.72485,-7.83493,-0.113681,-7.72125
2024-08-02 20:00:00,-4,0.337412,-4.33741,-6.63192,0.22538,-6.8573
2024-08-02 21:00:00,-4,0.316645,-4.31664,-6.74194,0.168448,-6.91039
2024-08-02 22:00:00,-4,0.300087,-4.30009,-6.59867,0.203394,-6.80206
2024-08-02 23:00:00,-4,0.287773,-4.28777,-8.10618,-0.248185,-7.858
2024-08-03 00:00:00,-5,-0.0160705,-4.98393,-7.59687,-0.0742589,-7.52261
2024-08-03 01:00:00,-7,-0.593257,-6.40674,-6.63104,0.208751,-6.83979
2024-08-03 02:00:00,-8,-0.847287,-7.15271,-6.86157,0.122706,-6.98428
2024-08-03 03:00:00,-11,-1.69528,-9.30472,-6.41455,0.251157,-6.66571
2024-08-03 04:00:00,-18,-3.68158,-14.3184,-6.24875,0.288224,-6.53697
2024-08-03 05:00:00,-14,-2.33323,-11.6668,-7.46219,-0.078817,-7.38337
2024-08-03 06:00:00,-11,-1.4451,-9.5549,-5.99507,0.370266,-6.36534
2024-08-03 07:00:00,-7,-0.302002,-6.698,-6.46749,0.207905,-6.6754
2024-08-03 08:00:00,-5,0.207458,-5.20746,-6.61801,0.16276,-6.78077
2024-08-03 09:00:00,-5,0.139707,-5.13971,-6.23993,0.27413,-6.51406
2024-08-03 10:00:00,-4,0.401769,-4.40177,-5.80048,0.394612,-6.19509
2024-08-03 11:00:00,-6,-0.22732,-5.77268,-8.08209,-0.290873,-7.79122
2024-08-03 12:00:00,-7,-0.50668,-6.49332,-11.1892,-1.16999,-10.0192
2024-08-03 13:00:00,-6,-0.193325,-5.80667,-13.2684,-1.71044,-11.558
2024-08-03 14:00:00,-7,-0.501216,-6.49878,-15.5601,-2.31389,-13.2462
2024-08-03 15:00:00,-10,-1.371,-8.629,-14.692,-1.97744,-12.7146
2024-08-03 16:00:00,-9,-1.01453,-7.98547,-14.6167,-1.92807,-12.6886
2024-08-03 17:00:00,-5,0.171123,-5.17112,-11.2305,-0.908264,-10.3222
2024-08-03 18:00:00,-1,1.28176,-2.28176,-10.88,-0.85097,-10.029
2024-08-03 19:00:00,3,2.35872,0.641282,-9.86773,-0.57132,-9.29641
2024-08-03 20:00:00,-2,0.763029,-2.76303,-8.37374,-0.157855,-8.21589
2024-08-03 21:00:00,-7,-0.676888,-6.32311,-9.27859,-0.4647,-8.81389
2024-08-03 22:00:00,-13,-2.35162,-10.6484,-12.2133,-1.33093,-10.8824
2024-08-03 23:00:00,-15,-2.7934,-12.2066,-14.7782,-2.03548,-12.7427
2024-08-04 00:00:00,-11,-1.51086,-9.48914,-10.4063,-0.679611,-9.72669
2024-08-04 01:00:00,-7,-0.350525,-6.64948,-5.78105,0.631307,-6.41236
2024-08-04 02:00:00,-6,-0.123201,-5.8768,-6.26124,0.387782,-6.64902
2024-08-04 03:00:00,-14,-2.51948,-11.4805,-12.1188,-1.37163,-10.7472
2024-08-04 04:00:00,-27,-6.21387,-20.7861,-15.5818,-2.30307,-13.2787
2024-08-04 05:00:00,-23,-4.7343,-18.2657,-18.7354,-3.13601,-15.5994
2024-08-04 06:00:00,-28,-6.14578,-21.8542,-21.0592,-3.71595,-17.3433
2024-08-04 07:00:00,-33,-7.46413,-25.5359,-22.5506,-4.05647,-18.4941
2024-08-04 08:00:00,-53,-13.1708,-39.8292,-33.7507,-7.2704,-26.4803
2024-08-04 09:00:00,-67,-16.8066,-50.1934,-46.0993,-10.6407,-35.4586
2024-08-04 10:00:00,-65,-15.7111,-49.2889,-53.9447,-12.5857,-41.359
2024-08-04 11:00:00,-77,-19.0062,-57.9938,-61.0476,-14.3393,-46.7083
2024-08-04 12:00:00,-77,-18.5935,-58.4065,-71.7726,-17.1672,-54.6054
2024-08-04 13:00:00,-82,-19.8223,-62.1777,-75.3633,-17.8198,-57.5435
2024-08-04 14:00:00,-88,-21.3105,-66.6895,-77.2096,-18.0587,-59.1509
2024-08-04 15:00:00,-104,-25.7189,-78.2811,-84.2515,-19.893,-64.3585
2024-08-04 16:00:00,-114,-28.1586,-85.8414,-91.129,-21.6094,-69.5196
2024-08-04 17:00:00,-116,-28.2692,-87.7308,-94.2056,-22.186,-72.0196
2024-08-04 18:00:00,-112,-26.7567,-85.2433,-102.262,-24.2893,-77.9727
2024-08-04 19:00:00,-104,-24.2327,-79.7673,-91.4644,-20.7651,-70.6993
2024-08-04 20:00:00,-96,-21.8624,-74.1376,-82.9481,-18.2442,-64.7039
2024-08-04 21:00:00,-85,-18.6909,-66.3091,-78.8506,-17.1146,-61.736
2024-08-04 22:00:00,-71,-14.7501,-56.2499,-74.7708,-15.9698,-58.8009
2024-08-04 23:00:00,-65,-13.2905,-51.7095,-70.3065,-14.7241,-55.5824
2024-08-05 00:00:00,-69,-14.6972,-54.3028,-72.185,-15.369,-56.816
2024-08-05 01:00:00,-69,-14.725,-54.275,-69.001,-14.4182,-54.5828
2024-08-05 02:00:00,-66,-13.868,-52.132,-62.9793,-12.6913,-50.288
2024-08-05 03:00:00,-70,-15.1168,-54.8832,-58.5243,-11.5002,-47.0241
2024-08-05 04:00:00,-67,-14.1837,-52.8163,-57.9994,-11.4718,-46.5276
2024-08-05 05:00:00,-61,-12.452,-48.548,-52.6739,-9.96564,-42.7083
2024-08-05 06:00:00,-48,-8.74223,-39.2578,-48.3877,-8.83627,-39.5514
2024-08-05 07:00:00,-39,-6.38286,-32.6171,-38.1505,-5.96211,-32.1884
2024-08-05 08:00:00,-40,-6.97423,-33.0258,-37.9163,-6.1574,-31.7589
2024-08-05 09:00:00,-38,-6.51386,-31.4861,-40.0662,-6.92015,-33.1461
2024-08-05 10:00:00,-36,-6.05194,-29.9481,-34.9663,-5.45939,-29.5069
2024-08-05 11:00:00,-43,-8.23253,-34.7675,-38.1793,-6.54443,-31.6349
2024-08-05 12:00:00,-47,-9.35119,-37.6488,-39.9819,-7.08723,-32.8947
2024-08-05 13:00:00,-49,-9.86137,-39.1386,-35.8791,-5.86887,-30.0102
2024-08-05 14:00:00,-47,-9.20699,-37.793,-37.2617,-6.36098,-30.9007
2024-08-05 15:00:00,-44,-8.33013,-35.6699,-38.2433,-6.66392,-31.5794
2024-08-05 16:00:00,-37,-6.32021,-30.6798,-37.4035,-6.4134,-30.9901
2024-08-05 17:00:00,-32,-4.99846,-27.0015,-35.0592,-5.74359,-29.3156
2024-08-05 18:00:00,-28,-3.98036,-24.0196,-34.1544,-5.53318,-28.6212
2024-08-05 19:00:00,-27,-3.84233,-23.1577,-31.6247,-4.83193,-26.7928
2024-08-05 20:00:00,-24,-3.06356,-20.9364,-27.7557,-3.76537,-23.9903
2024-08-05 21:00:00,-25,-3.48333,-21.5167,-27.993,-3.9467,-24.0463
2024-08-05 22:00:00,-24,-3.24424,-20.7558,-27.0492,-3.72095,-23.3282
2024-08-05 23:00:00,-24,-3.30991,-20.6901,-26.9445,-3.74516,-23.1993
2024-08-06 00:00:00,-26,-3.94467,-22.0553,-25.7568,-3.43315,-22.3236
2024-08-06 01:00:00,-28,-4.53134,-23.4687,-29.7762,-4.66759,-25.1086
2024-08-06 02:00:00,-29,-4.80075,-24.1992,-30.1493,-4.73221,-25.4171
2024-08-06 03:00:00,-29,-4.7796,-24.2204,-30.5282,-4.82819,-25.7
2024-08-06 04:00:00,-26,-3.89062,-22.1094,-28.3822,-4.18446,-24.1977
2024-08-06 05:00:00,-26,-3.94676,-22.0532,-27.1568,-3.8601,-23.2967
2024-08-06 06:00:00,-30,-5.14949,-24.8505,-28.5241,-4.30132,-24.2228
2024-08-06 07:00:00,-26,-3.91143,-22.0886,-28.5201,-4.29364,-24.2265
2024-08-06 08:00:00,-24,-3.3794,-20.6206,-27.3847,-3.96196,-23.4227
2024-08-06 09:00:00,-23,-3.14527,-19.8547,-25.7314,-3.50025,-22.2311
2024-08-06 10:00:00,-23,-3.1945,-19.8055,-24.4196,-3.15786,-21.2617
2024-08-06 11:00:00,-23,-3.22337,-19.7766,-21.5379,-2.35607,-19.1818
2024-08-06 12:00:00,-19,-2.06642,-16.9336,-20.4713,-2.12263,-18.3487
2024-08-06 13:00:00,-18,-1.86507,-16.1349,-20.8373,-2.2923,-18.545
2024-08-06 14:00:00,-15,-1.04648,-13.9535,-19.5052,-1.93051,-17.5747
2024-08-06 15:00:00,-13,-0.5547,-12.4453,-18.6256,-1.72181,-16.9038
2024-08-06 16:00:00,-13,-0.647072,-12.3529,-18.9674,-1.87028,-17.0971
2024-08-06 17:00:00,-16,-1.58624,-14.4138,-19.9035,-2.17015,-17.7334
2024-08-06 18:00:00,-15,-1.27602,-13.724,-20.2687,-2.2808,-17.9879
2024-08-06 19:00:00,-14,-1.01,-12.99,-19.7597,-2.13409,-17.6256
2024-08-06 20:00:00,-14,-1.04981,-12.9502,-17.9957,-1.63169,-16.364
2024-08-06 21:00:00,-15,-1.37005,-13.6299,-17.561,-1.5492,-16.0118
2024-08-06 22:00:00,-17,-1.96075,-15.0392,-17.6877,-1.61902,-16.0687
2024-08-06 23:00:00,-19,-2.52138,-16.4786,-18.0936,-1.75752,-16.3361
2024-08-07 00:00:00,-19,-2.47765,-16.5224,-17.8576,-1.69611,-16.1615
2024-08-07 01:00:00,-17,-1.87251,-15.1275,-16.2684,-1.24277,-15.0256
2024-08-07 02:00:00,-16,-1.60811,-14.3919,-14.1154,-0.650552,-13.4648
2024-08-07 03:00:00,-17,-1.93347,-15.0665,-16.6111,-1.44958,-15.1615
2024-08-07 04:00:00,-16,-1.63589,-14.3641,-15.8538,-1.21325,-14.6405
2024-08-07 05:00:00,-15,-1.36428,-13.6357,-16.3992,-1.39341,-15.0058
2024-08-07 06:00:00,-13,-0.807104,-12.1929,-15.7966,-1.21915,-14.5775
2024-08-07 07:00:00,-8,0.609431,-8.60943,-14.9011,-0.974054,-13.927
2024-08-07 08:00:00,-9,0.189731,-9.18973,-14.6812,-0.938685,-13.7425
2024-08-07 09:00:00,-8,0.441669,-8.44167,-14.7599,-0.983526,-13.7764
2024-08-07 10:00:00,-12,-0.790382,-11.2096,-16.6797,-1.56291,-15.1168
2024-08-07 11:00:00,-18,-2.5176,-15.4824,-18.1152,-1.96117,-16.154
2024-08-07 12:00:00,-15,-1.516,-13.484,-18.2618,-1.97214,-16.2897
2024-08-07 13:00:00,-11,-0.35054,-10.6495,-15.5596,-1.16163,-14.398
2024-08-07 14:00:00,-9,0.163063,-9.16306,-14.54,-0.905822,-13.6342
2024-08-07 15:00:00,-7,0.682855,-7.68286,-13.7456,-0.709104,-13.0365
2024-08-07 16:00:00,-6,0.90267,-6.90267,-14.3562,-0.923993,-13.4322
2024-08-07 17:00:00,-3,1.72483,-4.72483,-14.497,-0.97465,-13.5224
2024-08-07 18:00:00,-1,2.21728,-3.21728,-12.9725,-0.533809,-12.4387
2024-08-07 19:00:00,2,3.00817,-1.00817,-11.1745,-0.0420722,-11.1324
2024-08-07 20:00:00,1,2.59984,-1.59984,-9.7645,0.31856,-10.0831
2024-08-07 21:00:00,-4,1.07916,-5.07916,-10.5509,0.0303854,-10.5813
2024-08-07 22:00:00,-9,-0.340487,-8.65951,-14.061,-1.02151,-13.0395
2024-08-07 23:00:00,-14,-1.71355,-12.2864,-16.7872,-1.77591,-15.0113
2024-08-08 00:00:00,-18,-2.76155,-15.2385,-19.4204,-2.4874,-16.933
2024-08-08 01:00:00,-15,-1.74417,-13.2558,-20.3525,-2.68596,-17.6665
2024-08-08 02:00:00,-15,-1.73434,-13.2657,-20.5138,-2.67985,-17.834
2024-08-08 03:00:00,-17,-2.30321,-14.6968,-17.6809,-1.81196,-15.8689
2024-08-08 04:00:00,-15,-1.65908,-13.3409,-15.8982,-1.31865,-14.5796
2024-08-08 05:00:00,-14,-1.3737,-12.6263,-15.2674,-1.17322,-14.0942
2024-08-08 06:00:00,-15,-1.68331,-13.3167,-16.7574,-1.6403,-15.1171
2024-08-08 07:00:00,-13,-1.07822,-11.9218,-16.8712,-1.66031,-15.2109
2024-08-08 08:00:00,-8,0.363462,-8.36346,-14.6107,-0.990762,-13.6199
2024-08-08 09:00:00,-6,0.84571,-6.84571,-14.397,-0.970526,-13.4265
2024-08-08 10:00:00,-7,0.466081,-7.46608,-13.952,-0.862059,-13.0899
2024-08-08 11:00:00,-4,1.32231,-5.32231,-13.5803,-0.775005,-12.8053
2024-08-08 12:00:00,-3,1.53456,-4.53456,-13.0643,-0.644177,-12.4201
2024-08-08 13:00:00,-2,1.76522,-3.76522,-10.0838,0.210085,-10.2939
2024-08-08 14:00:00,0,2.29459,-2.29459,-10.9503,-0.116946,-10.8334
2024-08-08 15:00:00,4,3.39533,0.604674,-10.1773,0.0917594,-10.2691
2024-08-08 16:00:00,2,2.6831,-0.683102,-9.60463,0.2278,-9.83243
2024-08-08 17:00:00,3,2.94801,0.0519884,-8.29488,0.581294,-8.87617
2024-08-08 18:00:00,2,2.60066,-0.600664,-8.12901,0.583686,-8.7127
2024-08-08 19:00:00,5,3.46536,1.53464,-7.86788,0.629849,-8.49773
2024-08-08 20:00:00,3,2.79566,0.204341,-7.29385,0.771529,-8.06538
2024-08-08 21:00:00,0,1.90418,-1.90418,-7.35958,0.720805,-8.08039
2024-08-08 22:00:00,-2,1.35308,-3.35308,-6.77315,0.873219,-7.64637
2024-08-08 23:00:00,-4,0.806733,-4.80673,-7.65645,0.584787,-8.24124
2024-08-09 00:00:00,-4,0.85787,-4.85787,-8.5605,0.315855,-8.87636
2024-08-09 01:00:00,-2,1.46729,-3.46729,-10.1608,-0.147258,-10.0135
2024-08-09 02:00:00,-2,1.43956,-3.43956,-10.6208,-0.254467,-10.3663
2024-08-09 03:00:00,-8,-0.338258,-7.66174,-16.284,-1.90545,-14.3785
2024-08-09 04:00:00,-8,-0.23144,-7.76856,-13.8722,-1.08041,-12.7918
2024-08-09 05:00:00,-1,1.87136,-2.87136,-10.4329,-0.065216,-10.3677
2024-08-09 06:00:00,1,2.35031,-1.35031,-8.0071,0.593802,-8.6009
2024-08-09 07:00:00,3,2.8606,0.139396,-6.67804,0.919797,-7.59784
2024-08-09 08:00:00,7,3.95967,3.04033,-5.09493,1.32996,-6.42489
2024-08-09 09:00:00,5,3.24914,1.75086,-8.42163,0.288404,-8.71003
2024-08-09 10:00:00,2,2.33837,-0.338372,-8.29396,0.353932,-8.64789
2024-08-09 11:00:00,0,1.7755,-1.7755,-9.86095,-0.109637,-9.75131
2024-08-09 12:00:00,-2,1.22132,-3.22132,-9.43426,0.0407095,-9.47497
2024-08-09 13:00:00,-4,0.677974,-4.67797,-6.97919,0.762371,-7.74156
2024-08-09 14:00:00,-6,0.143672,-6.14367,-9.15193,0.0741196,-9.22605
2024-08-09 15:00:00,-2,1.3839,-3.3839,-9.6382,-0.0494814,-9.58872
2024-08-09 16:00:00,0,1.92643,-1.92643,-9.05625,0.133459,-9.18971
2024-08-09 17:00:00,3,2.75845,0.241549,-7.09371,0.703052,-7.79676
2024-08-09 18:00:00,6,3.56107,2.43893,-8.06876,0.373799,-8.44256
2024-08-09 19:00:00,6,3.46325,2.53675,-6.99802,0.687962,-7.68598
2024-08-09 20:00:00,5,3.11605,1.88395,-6.80132,0.719287,-7.52061
2024-08-09 21:00:00,3,2.50806,0.49194,-5.43796,1.10208,-6.54004
2024-08-09 22:00:00,-3,0.756703,-3.7567,-6.21078,0.83527,-7.04605
2024-08-09 23:00:00,-4,0.572543,-4.57254,-8.46865,0.163227,-8.63188
2024-08-10 00:00:00,-5,0.337423,-5.33742,-11.0315,-0.558648,-10.4729
2024-08-10 01:00:00,-4,0.680921,-4.68092,-10.924,-0.469491,-10.4545
2024-08-10 02:00:00,-1,1.57222,-2.57222,-8.43803,0.283992,-8.72202
2024-08-10 03:00:00,-2,1.23006,-3.23006,-9.88673,-0.177554,-9.70918
2024-08-10 04:00:00,-4,0.643267,-4.64327,-12.4285,-0.910207,-11.5183
2024-08-10 05:00:00,-7,-0.204335,-6.79567,-12.2232,-0.796606,-11.4266
2024-08-10 06:00:00,-11,-1.31194,-9.68806,-13.0694,-1.02752,-12.0419
2024-08-10 07:00:00,-8,-0.320627,-7.67937,-13.2945,-1.06573,-12.2288
2024-08-10 08:00:00,-3,1.14662,-4.14662,-12.7684,-0.891249,-11.8772
2024-08-10 09:00:00,-6,0.177802,-6.1778,-11.0611,-0.386155,-10.6749
2024-08-10 10:00:00,-6,0.205108,-6.20511,-9.6758,-0.00607471,-9.66973
2024-08-10 11:00:00,-5,0.506705,-5.5067,-7.32197,0.651097,-7.97307
2024-08-10 12:00:00,-1,1.66902,-2.66902,-7.3984,0.56702,-7.96542
2024-08-10 13:00:00,7,3.94284,3.05716,-6.36391,0.843281,-7.20719
2024-08-10 14:00:00,8,4.04854,3.95146,-3.51034,1.64428,-5.15462
2024-08-10 15:00:00,10,4.53069,5.46931,-2.00407,2.00986,-4.01393
2024-08-10 16:00:00,3,2.36405,0.635951,-3.22968,1.57949,-4.80917
2024-08-10 17:00:00,1,1.84293,-0.842934,-7.29434,0.364714,-7.65905
2024-08-10 18:00:00,4,2.77125,1.22875,-7.14098,0.466867,-7.60785
2024-08-10 19:00:00,7,3.60907,3.39093,-5.23817,1.03874,-6.27691
2024-08-10 20:00:00,5,2.94145,2.05855,-6.85035,0.531092,-7.38144
2024-08-10 21:00:00,2,2.05595,-0.0559518,-5.54377,0.931929,-6.4757
2024-08-10 22:00:00,-2,0.92201,-2.92201,-2.41861,1.82961,-4.24822
2024-08-10 23:00:00,-1,1.30339,-2.30339,-1.87204,1.91939,-3.79143
2024-08-11 00:00:00,7,3.67508,3.32492,-0.438173,2.29728,-2.73545
2024-08-11 01:00:00,15,5.89005,9.10995,2.72164,3.17244,-0.450796
2024-08-11 02:00:00,23,8.03655,14.9635,2.95483,3.14751,-0.192679
2024-08-11 03:00:00,22,7.48838,14.5116,7.02575,4.29135,2.7344
2024-08-11 04:00:00,14,5.01804,8.98196,0.536351,2.26329,-1.72694
2024-08-11 05:00:00,20,6.85203,13.148,-2.80406,1.33959,-4.14365
2024-08-11 06:00:00,24,7.91124,16.0888,-0.176011,2.18283,-2.35884
2024-08-11 07:00:00,7,2.76352,4.23648,-3.90994,1.05499,-4.96493
2024-08-11 08:00:00,14,5.06917,8.93083,-20.1855,-3.67889,-16.5066
2024-08-11 09:00:00,27,8.83984,18.1602,-22.6614,-4.07629,-18.5851
2024-08-11 10:00:00,14,4.74223,9.25777,-8.53904,0.27189,-8.81093
2024-08-11 11:00:00,37,11.6451,25.3549,-10.6254,-0.503712,-10.1217
2024-08-11 12:00:00,24,7.40036,16.5996,-2.21633,1.97633,-4.19266
2024-08-11 13:00:00,24,7.46662,16.5334,-5.5101,0.848938,-6.35904
2024-08-11 14:00:00,39,11.868,27.132,-7.21036,0.347211,-7.55757
2024-08-11 15:00:00,34,10.0813,23.9187,-4.99422,1.01963,-6.01385
2024-08-11 16:00:00,26,7.67195,18.3281,1.90289,3.01077,-1.10789
