Year,Day,Hour,Minute,Timeshift,Timeshift_rms,B,BX_GSE_GSM,BY_GSE,BZ_GSE,BY_GSM,BZ_GSM,Speed,Vx,Vy,Vz,Proton_Density,Proton_Temperature,Flow_Pressure,Electric_Field,s_c_X_GSE,s_c_Y_GSE,s_c_Z_GSE,BSN_location_X_GSE,BSN_location_Y_GSE,BSN_location_Z_GSE,Dst
2024.0,1.0,11.0,29.5,2024.0,2024.0,7.7795,0.8223333333333334,-6.476,-3.169,-6.739,-2.5701666666666667,324.5017543859649,-323.98596491228074,-10.612280701754386,13.185964912280705,10.328245614035088,33651.54385964912,2.18280701754386,0.8359649122807017,256.13736842105266,21.913684210526316,12.88,13.029333333333334,-0.7731666666666667,-0.5341666666666666,-4.0
2024.0,1.0,12.0,29.5,2024.0,2024.0,7.6553571428571425,3.101607142857143,-6.7475000000000005,-1.2633928571428572,-6.825178571428571,-0.7453571428571429,313.8972972972973,-313.2162162162162,-7.024324324324324,18.113513513513517,7.248648648648649,46987.35135135135,1.4291891891891892,0.2602941176470588,256.15891891891897,21.76297297297297,12.88,14.134464285714284,-1.0589285714285714,-0.81875,-3.0
2024.0,1.0,13.0,29.5,2024.0,2024.0,6.955964912280702,4.463684210526316,-4.885438596491229,1.0303508771929824,-4.833859649122807,1.2905263157894735,329.995,-329.68,7.827500000000001,0.1875000000000001,7.261,83205.525,1.6145,-0.38425,256.17175000000003,21.64075,12.88325,13.95877192982456,-1.6257894736842105,0.0078947368421052,0.0
2024.0,1.0,14.0,29.5,2024.0,2024.0,4.762758620689655,-0.2024137931034483,-1.111896551724138,-2.79551724137931,-1.1474137931034485,-2.759655172413793,350.41509433962267,-349.788679245283,11.533962264150942,-13.864150943396226,12.679245283018869,108381.6603773585,3.121509433962264,0.9792307692307692,256.18698113207546,21.475094339622643,12.881509433962265,11.976206896551725,-1.3936206896551724,0.4677586206896552,6.0
2024.0,1.0,15.0,29.5,2024.0,2024.0,8.005964912280703,-4.613859649122807,1.5359649122807018,-6.132280701754386,1.6763157894736842,-6.107368421052632,349.3854166666667,-349.1625,8.416666666666666,-1.5270833333333331,11.572291666666668,54229.583333333336,2.827916666666667,2.1608510638297878,256.21125,21.313333333333333,12.89,11.688947368421053,-1.3064912280701757,0.0721052631578947,-1.0
2024.0,1.0,16.0,29.5,2024.0,2024.0,9.157,-2.310833333333333,-4.089,-7.257166666666666,-3.623833333333333,-7.520833333333333,349.13199999999995,-349.006,0.684,-0.0079999999999999,10.751600000000002,83923.36,2.6216000000000004,2.6108,256.233,21.1574,12.89,11.8525,-1.013,-0.0061666666666666,-11.0
2024.0,1.0,17.0,29.5,2024.0,2024.0,10.350666666666664,-1.2508333333333332,-8.752166666666666,-5.157166666666667,-8.164333333333333,-6.060833333333333,351.2907407407408,-351.0148148148148,8.34074074074074,-8.018518518518519,10.191481481481482,99087.38888888888,2.5153703703703707,2.1096296296296297,256.25574074074075,20.995,12.895555555555555,12.340833333333334,-1.348666666666667,0.2808333333333334,-24.0
2024.0,1.0,18.0,29.5,2024.0,2024.0,10.304833333333333,0.2718333333333333,-9.809500000000002,-1.9695,-9.428,-3.398333333333333,350.99122807017545,-350.3543859649123,-1.212280701754386,-20.385964912280706,11.20438596491228,96090.1052631579,2.7603508771929826,1.203859649122807,256.27649122807014,20.857894736842105,12.9,12.6215,-1.024,0.7386666666666667,-27.0
2024.0,1.0,19.0,29.5,2024.0,2024.0,10.167142857142858,1.9105357142857144,-9.24125,3.055,-9.657678571428573,1.3085714285714285,350.2943396226415,-349.7754716981132,-6.3,-16.77358490566038,12.24132075471698,102841.83018867925,3.003207547169811,-0.4540384615384615,256.29660377358493,20.703018867924527,12.9,12.848928571428573,-0.8630357142857142,0.6005357142857143,-21.0
2024.0,1.0,20.0,29.5,2024.0,2024.0,10.4625,0.847,-9.926166666666669,-0.1616666666666666,-9.647666666666668,-2.2985,342.11186440677966,-341.8796610169492,-4.894915254237288,-4.711864406779661,12.490677966101696,71946.44067796611,2.9206779661016946,0.8022033898305084,256.3184745762712,20.55542372881356,12.90457627118644,12.716333333333331,-0.9245,0.1735,-16.0
2024.0,1.0,21.0,29.5,2024.0,2024.0,10.338793103448277,-1.6879310344827585,-6.488103448275862,-5.745517241379311,-4.918793103448277,-7.110862068965518,347.65208333333334,-346.96875,-9.841666666666669,-14.872916666666669,15.277916666666668,68532.625,3.6964583333333336,2.4540425531914893,256.339375,20.399791666666665,12.910000000000002,11.454827586206896,-0.6863793103448276,0.5094827586206897,-9.0
2024.0,1.0,22.0,29.5,2024.0,2024.0,10.301896551724138,-0.5603448275862069,-5.886724137931035,-1.3670689655172414,-5.366896551724137,-2.811379310344828,348.8021739130435,-348.1630434782609,-4.930434782608696,-12.7,15.223478260869564,67707.67391304347,3.71108695652174,0.7343478260869566,256.36152173913047,20.25717391304348,12.91,11.76551724137931,-0.8501724137931035,0.4353448275862069,-10.0
2024.0,1.0,23.0,29.5,2024.0,2024.0,9.042758620689655,-3.901724137931035,-2.766034482758621,-3.83896551724138,-1.7020689655172414,-4.417068965517242,354.3666666666667,-353.6948717948718,-6.782051282051282,-18.2948717948718,15.752820512820511,65517.41025641026,3.96025641025641,1.577179487179487,256.3689743589744,20.12589743589744,12.91,11.410517241379312,-0.7096551724137932,0.5903448275862069,-7.0
2024.0,2.0,0.0,29.5,2024.0,2024.0,6.187200000000001,-3.1162,0.5826,-5.005,1.7954,-4.7096,347.6147058823529,-346.8470588235294,-9.408823529411764,-20.71764705882353,13.767941176470588,99565.35294117648,3.333529411764706,1.7315625,256.38235294117646,20.013529411764708,12.91,11.663,-0.7120000000000001,0.6534,-5.0
